"Date","Review","Star","Like","Version"
"2022-08","앱을 실행하니 tv 연결이 비활성화 되어있네요. 혹시나 제폰이나 tv문제인가해서 유튜브 실행하니 문제없이 tv연결 잘 됩니다. 그리고 넷플릭스 나 왓차 아니 하다 못해 웨이브나 티빙 ds비디오나 플렉스는 연결이 잘돼는데 이것만 연결이 안돼는군요","3","22","1.34.0-b148"
"2022-08","갑자기 사용이 안되네요. 뭔일이래? 쿠팡주문은 매달 말일전에 하는데 어케 된일인지?내일 25일 결재 신청하면 26일 전에 입긍되는데 왜 이러지?","5","0","1.34.0-b148"
"2022-08","평소에 정말 볼거 없다가 필요할때 서버가 다운되는 무쓸모","1","0","1.34.0-b148"
"2022-08","타블릿에 자막 색 변경 하게 해주세요 흰색이라 밝은 화면에선 자막이 안보임. 왜 타블릿에서만 자막이 그런건지....기종은 미패드5 입니다","5","0","1.34.0-b148"
"2022-08","어차피 배송 때문에 로켓와우회원을 하고 있었기 때문에 무료 OTT인 거 같은 기분이라 좋습니다. 이제는 컨텐츠도 다른 OTT 서비스에 비해 그리 부족한 걸 모르겠네요. 키즈 컨텐츠는 헬로 카봇이나 뽀로로 같은 것이 시즌이 많아 넷플릭스보다 오히려 나은 면이 있습니다. 이번에 리뷰 기능이 도입된 거 정말 좋습니다. 뭘 볼 지 고를 때 다른 어플이나 웹사이트에서 평점 검색할 필요 없이 시청자들이 매겨놓은 평점을 바로 참고할 수 있어서요. 아쉬운 점은 피씨에서 볼 때랑 스마트티비 앱에서 꽉찬 화면 기능이 없습니다. 모바일 어플에만 이 기능을 지원합니다. 빨리 생겼으면 좋겠습니다.","4","196","1.34.0-b148"
"2022-08","블루투스기기로 연결해서 시청시 일시정지 다음화 가능하게 해주세요","3","0","1.34.0-b148"
"2022-08","쿠팡플레이가 업데이트가 필요한다고 해서 업데이트를 했더니 몇일째 업데이트도 안되고 제거 후 다시 설치하려고 해도 되질 않습니다. 계속 대기 중 사인만.....","3","0","1.33.2-b135"
"2022-08","와 나 쿠팡1년넘게썼는데 이거되는지 첨알았네","3","0","1.34.0-b148"
"2022-08","이 앱은 더 이상 기기와 호환되지 않는다고 뜨먄서 업그레이드가 안되는데 어떻하죠","1","0",""
"2022-08","플립4사용중인데 기기가 이버전과 호환되지.않는다고 설치가 안되네요","1","1",""
"2022-08","차별화된 서비스를 제공","5","0",""
"2022-08","기각 거키","4","0","1.33.5-b145"
"2022-08","다운로드 속도 개느림 1시간정도 냅뒀는데도 다운안됨","1","0","1.34.0-b148"
"2022-08","업데이트가 안되어 실행 불가능으로 앱삭제 후 재설치하려 했으나 앱다운로드가 되지않고 있음 계속 로딩만 되는 상태임 갤럭시노트10","1","0","1.33.4-b139"
"2022-08","앱은 좋은데 손흥민 안 나와서..이제 안녕","5","0",""
"2022-08","8 04호. 알겠슴니다","1","0","1.29.1-b114"
"2022-08","요즘 사운드바를 통해 영화를 많이 보는데 넷플릭스에서 입체음향도 지원하는데 쿠팡 플레이에서는 없네요.","3","0","1.31.3-b126"
"2022-08","업데이트 적당히 좀 뭔 틀때마다 업뎃하라누","1","0","1.33.4-b139"
"2022-08","사야하는데 돈을 모아야하겠다","1","0",""
"2022-08","다양한 컨텐츠 요망","2","0","1.33.4-b139"
"2022-08","오프닝 스킵기능좀...","4","0","1.34.0-b148"
"2022-08","오류없이 잘보구 있습니다만 원스토어에도 올려주심 감사하겠습니다....","5","0","1.34.0-b148"
"2022-08","베리 굿","5","0","1.33.2-b135"
"2022-08","최고에요 콘텐츠가 많아졌네요","5","0","1.34.0-b148"
"2022-08","재미있는게 많지만 제가 보고싶은게 많지 않습니다","4","0","1.34.0-b148"
"2022-08","요즘 콘텐츠 종류 구경해요","3","0","1.34.0-b148"
"2022-08","Pc에서도 영화 오프라인 저장 가능하면 좋을듯","3","0","1.34.0-b148"
"2022-08","컨테츠가 다양해서 좋아요","5","0","1.34.0-b148"
"2022-08","너무너무 잘되고10초뒤로되는게 좋아요","5","0","1.33.4-b139"
"2022-08","쿠팡 플레이 작품도많고 좋아요","5","0","1.25.1-b83"
"2022-08","이제 토트넘 경기는 생중계 못보나요?","2","0","1.34.0-b148"
"2022-08","좋아요 진심","5","0","1.31.3-b126"
"2022-08","아즈 좋습니다. .자즈자즈 이용합니다..","5","0","1.33.4-b139"
"2022-08","최신영화 최신애니 드라마등이 업그레이드되어 시청했으면 아주 좋을듯해요","5","0","1.34.0-b148"
"2022-08","다운로드가안됩니다 확인부탁드려요 97프로에서 더진행이안되고 계속멈추네요 다른앱다운로드시에는 이상없어서문의드려요","1","0","1.24.4-b79"
"2022-08","자주자주 티비연결이 안됩니다. 문의를해도 일반적인 내용확인만 해보라는데 안내해준 와이파이 네트워크 속도와 기기에 와이파이가 잘 연결되어 있는지 확인해주세요. 연결할 수 있는 다른 와이파이가 있다면 동일하게 버퍼링 현상이 발생하는지 확인부탁드립니다. 사용하시는 기기의 재부팅 후 재시도.. 전부 여러번 시도했구요 모든부분 이상없이 다른기기는 잘되고 있고요. 티비연결이 안될때는 아예 연결창이 클릭도 안되게 비활성상태에요. 이정도면 쿠플문제라 여겨지네요. 제대로 된 해결방안을 안내하던지 쿠플쪽에서의 해결방안이 필수로 필요하지 않을까요? 쿠플을 시청하길 바란다면요.","2","1",""
"2022-08","쿠팡 모바일","3","0","1.34.0-b148"
"2022-08","며칠전에 업데이트 했는데 왜 계속 업데이트 하라고 해요?","1","0","1.33.4-b139"
"2022-08","EPL중계 안하는 게 불만입니다.","5","0","1.34.0-b148"
"2022-08","자막 크기 조절 할 수 있게 해주세요. 주로 티비에 연결해서 보는데 돋보기 쓰고 봐야 하나요.....","3","0","1.34.0-b148"
"2022-08","업데이트가 안되네요","1","1","1.31.3-b126"
"2022-08","와 너무 좋아여","5","0","1.34.0-b148"
"2022-08","안깔립니다 업데이트후 대기중이란문구만 뜨고 앱삭제후 재설치 시도해봐도 대기중 문구만 안드르이드12입니다","1","1",""
"2022-08","전화올때 영상 자동으로 멈추고 끊어지면 자동으로 재생하고 좀 됫으면 좋겠고 블루투스로 영상멈춤 재생 가능하게 수정됫으면 함","1","0","1.34.0-b148"
"2022-08","계속 연결이 끊겨서 아쉽네요","3","0","1.33.5-b145"
"2022-08","느리다는 점이....","4","0","1.33.0-b133"
"2022-08","어제부터 업데이트가 안돼요","2","1","1.33.4-b139"
"2022-08","미국tv드라마증 ncsl시리즈 24시 서비스 않되니요.","4","0","1.34.0-b148"
"2022-08","안드로이드 낮은 버전에도 사용가능했으면 좋겠습니다. 낮은버전의 탭 LG gpad 에서는 아예 검색조차 안되네요.","4","0","1.33.5-b145"
"2022-08","업데이트하는데게속대기중만나옴어떻게해야되나요다 답을알려주세요","4","1","1.33.5-b145"
"2022-08","다 좋은데 아이콘 디자인은 너무 구림","4","0","1.31.3-b126"
"2022-08","드라마 리뷰가 유튜브에 영상리뷰를 다봐서 내용을아니까 보기가싫음...","1","0","1.34.0-b148"
"2022-08","태조왕건 소리만 나옴니다. 재설치.업데이트했슴","3","2","1.34.0-b148"
"2022-08","사업자는 회원도 아닙니까???","1","0","1.34.0-b148"
"2022-08","한글자막이되었으면 좋겠습니다","3","0","1.33.4-b139"
"2022-08","미러링되서 더 좋아요","5","0","1.33.4-b139"
"2022-08","며칠째 앱이 다운로드 안되어서 문의했는데 해결을 못 해주네요.","3","1",""
"2022-08","자막좀 적당히 적게좀 해주세요 영상을 가리네요","5","0","1.33.4-b139"
"2022-08","좋 따 람쥐","5","0","1.34.0-b148"
"2022-08","삼성TV UN65KS8000 시리즈 2016년 제품 는 지원계획에 없나요? 다른 사람들처럼 TV APP 으로 편하게 보고 싶습니다. 지원 부탁드립니다.","5","2","1.33.5-b145"
"2022-08","토트넘경기도안보여주면서 토트넘그만울거먹어라한새도아깝네","1","0","1.33.4-b139"
"2022-08","공무원 국어 강의 보고있었는데요 업뎃했더니 없어져버렸어요. 혹시 다음에 생길 가능성이 있나요? 아니면 이제 이쪽은 안 하시는 건가요?","5","0","1.34.0-b148"
"2022-08","다른건 많이 개선 됐는데 구글 tv에서 뒤로가는거 투터치 그리고 시청중인 컨텐츠 회차 보기나 회차 변경이 좀 더 쉬워 졌으면 좋겠습니다.","3","0","1.33.5-b145"
"2022-08","저렴한 가격으로 많은 다양한 contents 볼수있어 좋아요","5","0","1.33.5-b145"
"2022-08","와 정말 재미있어요","5","0","1.33.5-b145"
"2022-08","왜 매주업뎃이라고 해놓고 오랜된것만 있는건가요? 매주 업데아닌가요?","2","0","1.33.5-b145"
"2022-08","볼만한 것들이 보통정도로는 있네요. 최신것만 기대하지 않으면 가성비 좋다고 봅니다","3","0","1.33.5-b145"
"2022-08","티비랑 연결이 되어서 볼수있으면 더욱 바랄게 없겠네요 조치해 주시면 고맙겠네요","4","0","1.33.5-b145"
"2022-08","진짜 쿠팡플레이 이용하라는건지 말라는건지 사용 할려면 업데이트 하라고 해서 업데이트 눌렀는데 하루가 지나도 대기중.. 다른 넷플릭스 티빙 다 되는데 쿠팡플레이만 안되는 현실.. 열받아서 삭제 누르고 다시 설치를 눌러보지만 돌아오는것은 대기중.. 핸드폰 껐다 켜봐도 안되지요 참... 쿠팡플레이 ..별하나도 아까움 마이너스 있으면 좋겠네요","1","1",""
"2022-08","자막이 왜 싱크가..... 그리고 자막이 부분 부분 타이밍 다르게 뜨는 이유가 뭔가요 대체...","3","0","1.33.5-b145"
"2022-08","업데이트 징하게 안되네","1","0","1.33.4-b139"
"2022-08","굿 좋아요..아주 좋아요","5","0","1.33.4-b139"
"2022-08","영화를 검색하기가 너무 편하고 쉬어요","5","0","1.33.5-b145"
"2022-08","영화는 1년이상 지난거 드라마는 한달이상 지난거","3","0","1.33.5-b145"
"2022-08","볼게 없다","1","0","1.33.0-b133"
"2022-08","1.25배속 1.5배속 만들어주세요. 수정 배속기능 굿","5","0","1.33.5-b145"
"2022-08","무료배송도 받고 영화도 보고 일서이조 가격대비 짱","5","1","1.33.5-b145"
"2022-08","가성비 최고 편하고 좋아요..","5","0","1.33.4-b139"
"2022-08","좋은물건 싸게사고 배송빠르고 덤으로 여러가지 드라마.예능.영화 같이 볼수 있어서 너무 좋아요.","5","0","1.33.4-b139"
"2022-08","와.. 대박입니다 좋아요 보고싶었던 영화가 있었는데 그 영화들이 다있었고요 좋네요 저는 현재 쿠팡물류는 퇴사하였구 쿠팡 와우회원인데다가 또 쿠팡플레이회원이기도 합니다 아무튼 앱만들어주셔서 감사하구요 쿠팡 항상 흥해라","5","6","1.33.4-b139"
"2022-08","성인 인증하라고 하면서 몇번을 해도 인증번호를 안보내주는건 뭘까요? 지금 성인데리고 장난하는 것도 아니고...","1","0","1.33.5-b145"
"2022-08","왜 노트20울트라인데 이 기기와 호환이 되지않아서 업데이트 안된다고 뜨나요? 노트10플러스도 마찬가지던데요? 뭐하자는건지 쿠팡해지 하고 싶네요","1","0",""
"2022-08","좋아요 그런데 드라마 추가했으면 좋겠어요","5","0","1.33.5-b145"
"2022-08","왜 손흥민 축구경기 중계 안하면서 가격은 올리냐? 가격 다시 낮춰라","1","0","1.33.5-b145"
"2022-08","사용하는게 편하고 좋은앱이 많아요","5","0","1.33.5-b145"
"2022-08","업뎃 그만해","1","0","1.33.4-b139"
"2022-08","영화가 별로없고 옛날꺼 밖에 옶음","1","0","1.33.2-b135"
"2022-08","즐거운 시간갖게해주고좋다","5","0","1.33.4-b139"
"2022-08","스포츠 메뉴가 형편없음","2","0","1.33.4-b139"
"2022-08","아니 자동회전기능을 왜없애요 몇달째에요 불편해죽겟네 후기까지스러오게합니까 빨리신설해주십쇼","1","0",""
"2022-08","료 교 7 . 홓 됴 숗 쇼 효","2","0","1.33.0-b133"
"2022-08","조금 바븡이느람","3","0","1.33.5-b145"
"2022-08","한눈에 보기는 편하나 TV에서 해주는 영화보다 인해주는 영화로 편성했으면...","5","0",""
"2022-08","미러링 짜증남. 왜케 안돼. 되다가 또 하루종일 안되냐. 어떻게 쓰라는건지. 미러링은 안되고 앱 찾아서 여는건 되네요","1","0","1.33.4-b139"
"2022-08","넘좋아요 넷플릭스는 화면이 어두워서 근데 여긴 밝은 화면에 드라마 영화 다 좋앙","5","0","1.33.5-b145"
"2022-08","솔직히 요즘 프로그램 개수도 늘어나고 나머지는 다 좋은데 외국영화에 영어자막 없는거랑 1.75배속 없는게 불편해요","4","0","1.33.5-b145"
"2022-08","써보니 좋아요 싸고","5","0","1.33.4-b139"
"2022-08","꺄악 넘무너무조아요 잘쓰고있슴당 \\ ω","5","0","1.33.4-b139"
"2022-08","츄32표7 듛표6 67 2 55 6 7879 효","1","0","1.33.0-b133"
"2022-08","좋은것같아요 다볼수는없지만다양하게볼수있어서 한자도배울수있는프로가나왔어면좋겠어요","5","0","1.33.5-b145"
"2022-08","볼거리도 많고 좋습니다","5","0","1.33.5-b145"
"2022-08","화면 한방향만 나오는거 고쳐주세요","3","0","1.33.5-b145"
"2022-08","잘보고있어요 너무좋아요","5","0","1.33.5-b145"
"2022-08","화질이 안좋아졌다 좋아졌다 하는데 왜그러죠.","4","0","1.33.4-b139"
"2022-08","빠르고에러도없고 추천","5","0","1.33.4-b139"
"2022-08","한국드라마 자막 좀 만들어주세요","5","0","1.33.2-b135"
"2022-08","왜 프리미어중계 안해쥐 다잡은생선은 미끼안쥬","1","0","1.33.5-b145"
"2022-08","아쉽다 영화가 많이 없어서 외국영화나 드라마 좋아하는 사람들한테는 볼만한게 없어요","5","0","1.33.5-b145"
"2022-08","좋은영화 잘보고있습니다.고맙습니다","5","0","1.33.5-b145"
"2022-08","비싸다 가격좀내려라","1","0","1.33.5-b145"
"2022-08","영상 플레이 조작이 경쟁사 대비 최악이고 영상 닫고 대 다시 열면 멈춘 시점에서 재 플레이가 잘 안됨","1","0","1.33.5-b145"
"2022-08","다운로드가 계속안됨. 와이파이에서 1편받는데 몇시간 걸리고 에러남.저장 누르고 다른거 하면 계속 에러남","1","0","1.33.5-b145"
"2022-08","이전엔 호환 안되는 폰 테블릿 apk 라도 설치했는데 것도 안되네 이제. 뭔놈에 폰 제약이 그렇게 많은지 삼성거도 메인스트림 아니면 설치도 안되게 해놨냐. 만들었으면 많은 사람들이 쓰게 해놔야지. 가격도 오른거 쿠플 같이 쓰는거 감안하고 뒀는데 깔끔하게 해지한다","1","0",""
"2022-08","토트넘 중계.... 제발","1","0","1.33.5-b145"
